EmployeeCount,EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,DistanceFromHome(kms),JobInvolvement,JobLevel,JobSatisfaction,HourlyRate(USD),DailyRate(USD),MonthlyRate(USD),MonthlyIncome (USD),SalaryHike(RS),StockOptionLevel,StandardHours,OverTime,No.ofCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrmanager,EnvironmentSatisfaction,TrainingTimesLastYear,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,Attrition
1,1053,2,7,1,26,2,3,2,2,2,3,1,1,57,342,15346,2042,1400,1,80,1,6,6,3,2,1,2,1,2,3,1,2,1
1,1055,3,9,0,34,2,4,2,1,10,3,1,3,87,1333,18410,2220,1900,1,80,1,1,1,1,1,0,0,3,2,3,1,4,0
1,1056,3,9,1,28,2,1,4,1,10,3,1,2,74,1144,23384,1052,2200,0,80,0,1,1,1,0,0,0,4,5,3,2,2,0
1,1060,2,7,1,38,2,4,5,2,3,3,1,3,44,1186,2997,2821,1600,1,80,0,3,8,2,2,2,2,3,2,3,1,1,0
1,1061,2,6,1,50,2,4,4,1,2,3,5,3,62,1464,12853,19237,1100,1,80,1,2,29,8,1,7,7,2,2,2,1,4,0
1,1062,2,1,0,37,1,3,5,1,3,3,2,2,35,124,13848,4107,1500,0,80,0,3,8,4,3,0,1,4,3,2,1,1,0
1,1066,3,8,1,40,2,3,3,1,26,3,2,1,74,300,22217,8396,1400,1,80,0,1,8,7,7,7,5,3,3,2,1,2,0
1,1068,2,7,0,26,3,1,4,2,1,2,1,3,66,921,25265,2007,1300,2,80,0,1,5,5,3,1,3,1,5,3,1,3,0
1,1069,2,6,1,46,3,4,4,1,1,3,5,4,40,430,21445,19627,1700,2,80,0,9,23,2,2,2,2,4,0,3,1,4,0
1,1070,3,8,0,54,2,4,2,1,2,2,3,3,41,1082,8392,10686,1100,1,80,0,6,13,9,4,7,0,3,4,3,1,2,0
1,1071,2,7,0,56,2,3,4,2,9,3,1,3,63,1240,12154,2942,1900,1,80,0,2,18,5,4,0,3,1,4,3,1,2,0
1,1073,2,5,0,36,1,5,4,1,12,2,3,4,51,796,15669,8858,1100,0,80,0,0,15,14,8,7,8,4,2,2,1,2,0
1,1074,2,4,1,55,1,1,4,0,2,2,4,1,40,444,17323,16756,1500,0,80,0,7,31,9,7,6,2,3,3,4,1,2,0
1,1076,3,8,1,43,3,3,4,1,25,2,3,4,79,415,5268,10798,1300,1,80,0,5,18,1,0,0,0,3,5,3,1,3,0
1,1077,3,9,0,20,1,3,3,2,9,3,1,4,54,769,17205,2323,1400,0,80,1,1,2,2,2,0,2,4,3,3,1,2,1
1,1079,2,3,0,21,1,3,2,1,10,2,1,1,36,1334,17258,1416,1300,0,80,0,1,1,1,0,1,0,3,6,2,1,1,1
1,1080,2,7,0,46,3,4,2,1,8,2,2,1,74,1003,21029,4615,2300,3,80,1,8,19,16,13,1,7,4,2,3,2,1,0
1,1081,2,7,1,51,2,4,2,1,4,3,1,3,34,1323,10332,2461,1200,3,80,1,9,18,10,0,2,7,1,2,4,1,3,1
1,1082,2,1,1,28,1,2,6,0,24,2,3,1,72,1366,12355,8722,1200,0,80,0,1,10,10,7,1,9,2,2,2,1,1,1
1,1083,2,3,1,26,2,2,4,1,1,2,1,1,59,192,11141,3955,1600,2,80,0,1,6,5,3,1,3,1,2,3,1,1,0
1,1084,2,5,1,30,2,3,5,1,20,3,2,1,85,1176,9096,9957,1500,1,80,0,0,7,6,2,0,2,3,1,2,1,3,0
1,1085,2,7,0,41,2,2,6,1,7,4,1,3,43,509,18863,3376,1300,0,80,0,1,10,10,6,0,8,2,3,3,1,3,0
1,1088,2,1,0,38,2,1,2,1,17,2,3,3,65,330,24608,8823,1800,1,80,0,0,20,19,9,1,9,3,4,2,1,1,0
1,1092,2,1,1,40,2,4,6,1,20,3,3,4,61,1492,26542,10322,2000,1,80,0,4,14,11,10,11,1,1,6,3,2,4,0
1,1094,2,3,1,27,2,5,2,0,8,1,1,3,87,1277,5869,4621,1900,3,80,0,1,3,3,2,1,2,1,4,3,1,4,0
1,1096,2,5,1,55,2,1,2,2,2,3,3,2,65,1091,15813,10976,1800,1,80,0,3,23,3,2,1,2,4,4,3,1,2,0
1,1097,2,7,0,28,1,3,5,1,10,3,2,3,59,857,7909,3660,1300,0,80,0,3,10,8,7,1,7,3,4,4,1,4,0
1,1098,1,1,1,44,2,2,4,1,1,2,3,1,91,1376,2326,10482,1400,1,80,0,9,24,20,6,3,6,2,1,3,1,4,1
1,1099,2,1,1,33,3,3,2,1,5,2,3,4,34,654,21214,7119,1500,1,80,0,4,9,3,2,1,2,4,2,3,1,3,0
1,1100,3,8,1,35,1,3,6,1,4,3,3,1,86,1204,10333,9582,2200,0,80,1,0,9,8,7,4,7,4,2,3,2,1,1
1,1101,2,7,0,33,1,4,4,2,29,2,2,3,54,827,3129,4508,2200,0,80,0,1,14,13,7,3,8,1,4,3,2,2,1
1,1102,2,3,1,28,3,2,2,1,15,3,1,3,50,895,22482,2207,1600,1,80,0,1,4,4,2,2,2,1,5,2,1,4,0
1,1103,2,1,1,34,1,1,2,2,3,3,2,4,45,618,22266,7756,1700,0,80,0,0,7,6,2,0,4,1,1,2,1,3,0
1,1105,3,8,0,37,3,4,2,1,10,2,2,4,88,309,24223,6694,1400,3,80,1,2,8,1,0,0,0,4,5,3,1,3,0
1,1106,2,3,1,25,2,1,6,1,4,3,1,4,32,1219,4605,3691,1500,1,80,1,1,7,7,7,5,6,4,3,4,1,2,1
1,1107,2,3,1,26,3,3,4,1,21,3,1,3,37,1330,19373,2377,2000,1,80,0,1,1,1,1,0,0,1,0,2,2,3,1
1,1108,2,7,1,33,1,3,4,1,25,2,1,2,55,1017,2993,2313,2000,0,80,1,4,5,2,2,2,2,1,0,3,2,2,1
1,1109,2,4,1,42,2,2,4,1,2,3,4,1,35,469,14399,17665,1700,1,80,0,0,23,22,6,13,7,4,3,3,1,4,0
1,1111,2,3,1,28,3,3,4,2,1,2,1,2,45,1009,7160,2596,1500,2,80,0,1,1,1,0,0,0,1,2,3,1,1,1
1,1113,3,8,1,50,1,4,5,2,1,3,2,3,81,959,17251,4728,1400,0,80,1,3,5,0,0,0,0,4,4,3,1,4,1
1,1114,3,8,0,33,2,3,2,2,7,3,2,2,30,970,13401,4302,1700,1,80,0,0,4,3,2,0,2,4,3,3,1,3,0
1,1115,2,7,1,34,2,4,2,0,3,2,1,4,40,697,22478,2979,1700,3,80,0,3,6,0,0,0,0,3,2,3,1,4,0
1,1116,2,4,1,48,1,4,4,0,1,4,4,4,35,1262,16154,16885,2200,0,80,0,2,27,5,4,2,1,1,3,2,2,3,0
1,1117,3,8,0,45,2,4,2,0,9,2,2,3,65,1050,17970,5593,1300,1,80,0,1,15,15,10,4,12,2,2,3,1,4,0
1,1118,2,1,1,52,1,4,2,1,7,3,3,2,87,994,15322,10445,1900,0,80,0,7,18,8,6,4,0,2,4,3,1,4,0
1,1119,3,8,1,38,3,4,3,1,10,2,3,3,73,770,5569,8740,1400,2,80,1,0,9,8,7,2,7,3,2,3,1,2,0
1,1120,2,7,0,29,3,4,2,1,28,3,1,4,93,1107,26968,2514,2200,1,80,0,4,11,7,5,1,7,3,1,3,2,1,0
1,1121,2,5,0,28,3,3,4,1,3,3,3,2,93,950,8039,7655,1700,3,80,0,0,10,9,7,1,7,4,3,2,1,2,0
1,1124,3,4,1,46,2,1,3,1,3,3,4,3,52,406,15596,17465,1200,1,80,0,3,23,12,9,4,9,1,3,3,1,4,0
1,1125,3,8,1,38,1,2,3,1,2,3,3,2,32,130,20619,7351,1600,0,80,0,7,10,1,0,0,0,4,2,3,1,3,0
1,1126,2,5,0,43,2,3,2,2,27,3,3,1,83,1082,11535,10820,1100,1,80,0,8,18,8,7,0,1,3,1,3,1,3,0
1,1127,2,1,1,39,3,3,2,2,2,3,4,4,84,203,13547,12169,1100,3,80,0,7,21,18,7,11,5,1,4,3,1,4,1
1,1128,2,6,1,40,1,3,4,1,14,2,5,3,44,1308,17544,19626,1400,0,80,0,1,21,20,7,4,9,3,2,4,1,1,0
1,1131,2,7,0,21,1,1,6,1,1,2,1,2,70,984,25326,2070,1100,0,80,1,1,2,2,2,2,2,4,6,4,1,3,0
1,1132,2,3,1,39,1,3,2,0,9,3,2,2,70,439,8770,6782,1500,0,80,0,9,9,5,4,0,3,3,2,2,1,3,0
1,1133,2,5,1,36,1,4,2,0,18,3,2,4,78,217,23238,7779,2000,0,80,0,2,18,11,9,0,9,1,0,3,2,1,0
1,1135,3,9,1,31,2,3,2,2,20,4,1,4,67,793,21981,2791,1200,1,80,0,0,3,2,2,2,2,3,4,3,1,1,0
1,1136,2,7,1,28,2,1,2,1,2,2,1,2,67,1451,19911,3201,1700,0,80,0,0,6,5,3,0,4,1,2,1,1,1,0
1,1137,3,8,1,35,3,2,3,2,11,3,2,4,54,1182,18500,4968,1100,1,80,0,1,5,5,2,0,2,4,3,3,1,4,0
1,1138,3,8,1,49,2,4,6,1,8,2,4,2,56,174,11879,13120,1700,1,80,0,6,22,9,8,2,3,4,3,3,1,2,0
1,1140,2,5,1,34,1,2,2,2,2,3,2,3,95,1003,15834,4033,1100,0,80,0,2,5,3,2,0,2,4,3,2,1,4,0
1,1143,2,7,0,29,3,3,2,2,10,3,1,2,61,490,17940,3291,1400,2,80,0,0,8,7,5,1,1,4,2,2,1,4,0
1,1148,2,3,1,42,1,3,4,1,29,1,2,4,56,188,9558,4272,1900,0,80,0,4,16,1,0,0,0,2,3,3,1,1,0
1,1150,2,5,1,29,2,1,4,1,8,2,2,4,79,718,17689,5056,1500,1,80,1,1,10,10,7,1,2,2,2,2,1,3,0
1,1152,1,1,1,38,2,3,1,1,1,4,1,3,37,433,6004,2844,1300,1,80,0,1,7,7,6,5,0,3,2,4,1,4,0
1,1154,2,7,1,28,3,3,2,2,6,2,1,3,39,773,22088,2703,1400,1,80,1,1,3,3,1,0,2,3,2,3,1,4,0
1,1156,2,3,1,18,1,1,4,0,8,3,1,3,80,247,13556,1904,1200,0,80,0,1,0,0,0,0,0,3,0,3,1,4,1
1,1157,3,8,0,33,1,4,3,1,9,3,2,1,77,603,18385,8224,1700,0,80,1,0,6,5,2,0,3,1,3,3,1,1,1
1,1158,2,3,1,41,2,4,2,1,12,3,1,4,46,167,9051,4766,1100,1,80,1,3,6,1,0,0,0,2,4,3,1,1,0
1,1160,2,3,1,31,2,3,4,2,15,3,1,3,72,874,6233,2610,1200,1,80,0,1,2,2,2,2,2,3,5,2,1,3,1
1,1161,2,1,0,37,3,2,4,1,25,2,2,4,52,367,17171,5731,1300,2,80,0,7,9,6,2,1,3,3,2,3,1,3,0
1,1162,2,7,1,27,2,3,2,1,6,2,1,3,55,199,7950,2539,1300,1,80,0,1,4,4,2,2,2,4,0,3,1,3,0
1,1163,3,8,0,34,2,1,2,1,9,3,2,3,70,1400,5829,5714,2000,0,80,0,1,6,6,5,1,3,2,3,2,2,1,0
1,1164,1,1,1,35,1,4,6,1,8,3,1,3,100,528,7108,4323,1700,0,80,0,1,6,5,4,1,4,3,2,1,1,2,0
1,1165,3,8,0,29,2,1,2,1,23,2,3,1,45,408,11162,7336,1300,1,80,0,1,11,11,8,3,10,4,3,1,1,1,1
1,1166,2,6,0,40,1,4,4,2,9,3,3,3,88,593,13782,13499,1700,0,80,0,9,20,18,7,2,13,2,3,2,1,3,0
1,1167,3,8,1,42,1,3,2,2,12,3,4,1,44,481,2447,13758,1200,0,80,1,0,22,21,9,13,14,3,2,2,1,2,1
1,1171,3,8,1,42,1,4,3,1,4,3,2,1,45,647,2253,5155,1300,0,80,0,7,9,6,4,1,5,2,3,4,1,4,0
1,1172,2,3,1,35,2,4,4,1,1,2,1,3,58,982,16340,2258,1200,1,80,0,6,10,8,0,1,7,4,2,3,1,2,0
1,1173,2,3,1,24,1,3,4,1,24,3,1,2,49,477,6409,3597,2200,0,80,0,8,6,4,3,1,2,4,2,3,2,4,0
1,1175,2,3,0,28,2,1,2,1,12,3,1,4,79,1485,22955,2515,1100,0,80,1,1,1,1,1,0,0,3,4,2,1,4,1
1,1177,2,3,1,26,2,4,4,1,3,4,1,4,82,1384,13421,4420,2200,1,80,0,1,8,8,7,0,7,1,2,3,2,2,0
1,1179,3,8,1,30,2,3,3,1,10,2,2,3,72,852,2706,6578,1800,1,80,0,1,10,10,3,1,4,3,3,3,1,1,0
1,1180,2,7,0,40,2,2,4,2,26,2,2,4,92,902,21203,4422,1300,1,80,1,3,16,1,1,0,0,3,3,1,1,4,0
1,1182,2,5,1,35,3,3,2,1,2,2,3,2,44,819,19588,10274,1800,1,80,0,2,15,7,7,6,4,3,2,4,1,2,0
1,1184,2,1,1,34,1,3,4,2,1,2,2,1,97,669,25755,5343,2000,0,80,0,0,14,13,9,4,9,4,3,3,2,3,0
1,1185,2,3,1,35,2,4,5,2,4,2,1,4,47,636,26537,2376,1300,1,80,0,1,2,2,2,2,2,4,2,4,1,2,0
1,1188,3,8,0,43,1,3,3,1,9,1,2,3,85,1372,9489,5346,1300,0,80,0,8,7,4,3,1,3,1,2,2,1,2,1
1,1190,3,9,0,32,3,1,2,0,2,3,1,1,76,862,14947,2827,1200,3,80,0,1,1,1,0,0,0,3,3,3,1,3,0
1,1191,2,4,0,56,3,4,6,1,4,3,5,1,92,718,18575,19943,1300,1,80,0,4,28,5,2,4,2,4,2,3,1,4,0
1,1192,2,3,0,29,2,1,4,1,6,3,1,4,54,1401,26342,3131,1300,1,80,0,1,10,10,8,0,8,2,5,3,1,1,0
1,1193,2,7,1,19,1,2,2,1,9,3,1,1,54,645,7172,2552,2500,0,80,0,1,1,1,1,0,0,3,4,3,2,3,0
1,1195,2,7,0,45,2,3,4,1,7,3,1,3,83,1457,20100,4477,1900,1,80,1,4,7,3,2,0,2,1,2,2,1,3,0
1,1196,2,5,0,37,2,3,2,1,1,2,2,4,56,977,9961,6474,1300,1,80,0,1,14,14,8,3,11,4,2,2,1,2,0
1,1198,2,3,1,20,1,3,2,1,3,2,1,3,87,805,12828,3033,1200,0,80,0,1,2,2,2,1,2,1,2,2,1,1,0
1,1200,2,7,1,44,1,4,2,1,10,3,1,3,96,1097,10826,2936,1100,0,80,1,1,6,6,4,0,2,3,4,3,1,3,1
1,1201,2,4,0,53,3,2,4,1,7,3,5,3,50,1223,18640,18606,1800,1,80,0,3,26,7,7,4,7,4,6,3,1,2,0
1,1202,2,7,0,29,2,1,2,1,15,1,1,4,69,942,26933,2168,1800,1,80,1,0,6,5,4,1,3,2,2,2,1,1,0
1,1203,2,7,1,22,2,4,2,2,3,2,1,4,48,1256,4223,2853,1100,1,80,1,0,1,0,0,0,0,3,5,3,1,2,1
1,1204,3,4,0,46,2,3,3,1,2,3,4,1,69,1402,24097,17048,2300,0,80,0,8,28,26,15,15,9,3,2,3,2,1,0
1,1206,2,7,1,44,1,3,2,0,17,1,1,3,74,111,4279,2290,1300,0,80,0,2,6,0,0,0,0,4,3,3,1,4,0
1,1207,1,1,1,33,2,3,1,1,2,3,1,3,99,147,8429,3600,1300,1,80,0,1,5,5,4,1,4,2,2,3,1,4,0
1,1210,2,7,1,41,3,2,2,0,5,2,1,1,95,906,20293,2107,1700,1,80,0,6,5,1,0,0,0,1,2,1,1,1,1
1,1211,3,8,1,30,3,4,2,1,29,3,2,1,61,1329,13192,4115,1900,3,80,0,8,8,4,3,0,3,3,3,3,1,3,0
1,1212,3,8,1,40,2,4,4,2,2,3,2,2,62,1184,25440,4327,1200,3,80,0,5,5,0,0,0,0,2,2,3,1,4,0
1,1215,2,4,0,50,2,3,4,2,2,3,4,1,30,1421,9490,17856,2200,1,80,0,2,32,2,2,2,2,4,3,3,2,3,0
1,1216,2,3,1,28,2,4,4,1,19,2,1,1,78,1179,12449,3196,1200,3,80,0,1,6,6,5,3,3,4,2,3,1,3,0
1,1217,2,6,1,46,2,2,2,1,15,3,5,2,52,1450,10849,19081,1100,1,80,0,5,25,4,2,0,3,4,2,3,1,1,0
1,1218,3,8,1,35,2,4,2,1,17,3,2,1,94,1361,21026,8966,1500,3,80,1,3,15,7,7,1,7,3,2,3,1,4,0
1,1219,2,3,0,24,2,2,2,1,17,3,1,2,97,984,3372,2210,1300,1,80,0,1,1,1,0,0,0,4,3,1,1,1,1
1,1220,3,8,0,33,2,3,4,2,25,3,2,3,82,1146,4905,4539,1200,1,80,0,1,10,10,7,0,1,2,3,2,1,1,0
1,1221,2,3,1,36,3,4,2,1,6,1,1,3,60,917,6865,2741,1400,1,80,0,1,7,7,7,1,7,3,4,3,1,3,0
1,1224,2,3,1,30,3,4,2,1,7,3,2,3,49,853,11309,3491,1300,3,80,0,1,10,10,7,8,9,3,4,2,1,1,0
1,1225,2,7,1,44,1,4,5,1,29,3,2,4,32,200,7744,4541,2500,0,80,0,1,20,20,11,13,17,4,3,3,2,2,0
1,1226,3,9,1,20,1,3,3,1,21,4,1,4,43,654,5050,2678,1700,0,80,0,1,2,2,1,2,2,3,2,3,1,4,0
1,1228,2,5,1,46,3,4,6,1,2,3,2,4,60,150,17433,7379,1100,1,80,0,2,12,6,3,1,4,4,3,2,1,3,0
1,1231,1,1,1,42,2,5,4,0,2,4,2,1,79,179,12858,6272,1600,1,80,0,7,10,4,3,0,3,4,3,4,1,1,0
1,1233,3,8,1,60,3,4,3,1,7,4,2,4,52,696,10893,5220,1800,1,80,1,0,12,11,7,1,9,2,3,3,1,2,0
1,1234,2,3,0,32,2,3,5,2,13,2,1,2,77,116,7331,2743,2000,1,80,0,1,2,2,2,2,2,3,2,3,2,3,0
1,1235,2,7,0,32,1,2,2,2,2,3,2,3,38,1316,2338,4998,1400,0,80,1,4,10,8,7,0,7,4,2,3,1,4,0
1,1237,2,5,0,36,3,3,6,1,1,1,3,1,77,363,4235,10252,2100,1,80,1,2,17,7,7,7,7,3,2,3,2,3,0
1,1238,2,7,1,33,2,3,4,1,9,3,1,4,60,117,6311,2781,1300,1,80,0,0,15,14,10,4,10,1,5,3,1,2,0
1,1239,3,8,0,40,3,3,6,1,10,2,2,2,84,107,11591,6852,1200,1,80,0,7,7,5,1,1,3,2,2,4,1,2,0
1,1240,3,8,1,25,1,4,2,1,10,3,2,4,57,1356,20623,4950,1400,0,80,0,0,5,4,3,1,1,3,4,3,1,2,0
1,1241,2,7,1,30,2,3,4,1,1,3,1,2,63,1465,9369,3579,2100,1,80,1,0,12,11,9,5,7,4,2,3,2,1,0
1,1242,2,6,0,42,2,5,4,2,26,3,3,1,60,458,23281,13191,1700,0,80,1,3,20,1,0,0,0,1,6,3,1,3,0
1,1243,3,8,0,35,2,2,3,0,8,2,3,4,78,1212,13755,10377,1100,1,80,1,4,16,13,2,4,12,3,6,2,1,2,0
1,1244,2,7,1,27,2,3,2,1,14,3,1,1,42,1103,14377,2235,1400,2,80,1,1,9,9,7,6,8,1,3,2,1,4,0
1,1245,2,5,0,54,3,4,2,2,1,3,3,3,53,966,9659,10502,1700,1,80,0,7,33,5,4,1,4,4,2,1,1,1,0
1,1246,2,7,0,44,2,1,2,1,2,4,1,4,72,1117,19982,2011,1300,1,80,0,1,10,10,5,7,7,1,5,3,1,4,0
1,1248,2,7,0,19,1,3,4,0,10,2,1,2,96,504,6148,1859,2500,0,80,1,1,1,1,1,0,0,1,2,4,2,2,1
1,1249,2,7,0,29,3,3,2,1,1,3,1,4,97,1010,5598,3760,1500,3,80,0,1,3,3,2,1,2,1,5,3,1,1,0
1,1250,2,6,1,54,2,3,2,1,3,3,4,4,85,685,23474,17779,1400,0,80,0,3,36,10,9,0,9,4,2,3,1,1,0
1,1251,2,1,1,31,2,2,4,1,11,3,2,1,80,1332,17089,6833,1200,0,80,1,1,6,6,5,0,1,3,2,2,1,4,0
1,1252,2,1,0,31,1,3,4,1,24,2,2,1,96,1062,17198,6812,1900,0,80,0,1,10,10,9,1,8,3,2,3,1,2,0
1,1254,3,8,0,59,1,3,2,1,3,2,2,4,48,326,16490,5171,1700,0,80,0,5,13,6,1,0,5,3,2,3,1,4,0
1,1255,2,6,1,43,2,3,2,1,3,1,5,4,96,920,18625,19740,1400,1,80,0,3,25,8,7,0,7,3,2,3,1,2,0
1,1256,2,4,1,49,2,2,4,1,4,2,5,3,85,1098,12124,18711,1300,1,80,0,2,23,1,0,0,0,1,2,4,1,3,0
1,1257,2,7,1,36,2,3,6,2,3,3,1,2,46,469,9256,3692,1200,0,80,0,1,12,11,10,0,7,3,2,2,1,3,0
1,1258,2,3,1,48,1,2,6,1,2,4,1,2,76,969,16620,2559,1100,0,80,0,5,7,1,0,0,0,4,4,2,1,3,0
1,1259,2,7,1,27,3,2,2,1,4,3,1,3,76,1167,3208,2517,1100,3,80,0,1,5,5,3,0,3,1,2,3,1,2,0
1,1260,2,1,1,29,3,3,2,1,7,3,2,4,82,1329,4204,6623,1100,2,80,1,1,6,6,0,1,0,3,2,3,1,2,0
1,1263,2,6,1,48,1,3,2,1,1,2,5,4,76,715,8733,18265,1200,0,80,0,6,25,1,0,0,0,4,3,4,1,3,0
1,1264,2,6,0,29,3,3,2,1,1,2,4,4,87,694,3423,16124,1400,2,80,0,3,9,7,7,1,7,4,2,2,1,2,0
1,1265,2,7,0,34,2,3,6,1,20,4,1,3,89,1320,21643,2585,1700,0,80,0,0,2,1,0,0,0,3,5,2,1,4,0
1,1267,3,4,1,44,2,3,3,1,5,3,5,2,88,1099,8751,18213,1100,1,80,0,7,26,22,9,3,10,2,5,3,1,3,0
1,1268,3,8,1,33,3,5,3,1,10,4,3,3,82,536,21708,8380,1400,2,80,1,0,10,9,8,0,8,4,3,3,1,4,0
1,1269,2,7,0,19,1,3,2,1,25,4,1,4,57,265,21221,2994,1200,0,80,1,1,1,1,0,0,1,2,2,3,1,4,0
1,1270,2,7,1,23,2,2,2,1,1,3,1,3,47,373,16901,1223,2200,1,80,0,1,1,1,0,0,1,4,2,3,2,4,0
1,1273,3,9,1,25,1,1,2,2,24,1,1,4,73,599,8040,1118,1400,0,80,1,1,1,1,0,1,0,3,4,3,1,4,1
1,1275,2,7,1,26,1,2,2,1,4,3,1,4,53,583,9973,2875,2000,0,80,1,1,8,8,5,2,2,3,2,2,2,2,0
1,1277,3,4,0,45,1,3,3,1,2,1,5,2,94,1449,2493,18824,1600,0,80,1,2,26,24,10,1,11,1,2,3,1,1,1
1,1278,2,1,1,55,3,1,4,0,8,2,4,2,37,177,25592,13577,1500,1,80,1,1,34,33,9,15,0,4,3,3,1,4,0
1,1279,2,3,0,21,1,2,2,2,10,2,1,3,45,251,25308,2625,2000,0,80,0,1,2,2,2,2,2,1,2,1,2,3,1
1,1280,3,4,0,46,2,2,3,1,4,2,5,2,33,168,9946,18789,1400,1,80,0,2,26,11,4,0,8,4,2,3,1,3,0
1,1281,3,8,0,34,1,3,3,1,2,3,2,1,86,131,6039,4538,1200,0,80,1,0,4,3,2,0,2,3,3,3,1,4,0
1,1282,3,4,1,51,3,3,2,2,9,3,5,2,83,237,19196,19847,2400,1,80,1,4,31,29,10,11,10,4,5,2,2,1,0
1,1283,2,5,1,59,1,4,4,1,18,3,3,4,67,1429,20002,10512,1200,0,80,0,6,25,9,7,5,4,4,6,2,1,4,0
1,1285,2,3,0,34,3,3,4,2,19,3,2,2,46,135,22534,4444,1300,2,80,0,4,15,11,8,5,10,3,2,4,1,3,0
1,1286,2,3,1,28,1,4,4,2,1,3,1,3,44,791,6842,2154,1100,0,80,1,0,5,4,2,0,2,4,2,2,1,3,0
1,1288,2,4,1,44,3,2,2,1,4,4,5,1,92,1199,17477,19190,1400,2,80,0,1,26,25,9,14,13,3,4,2,1,4,0
1,1289,1,1,1,34,2,3,2,2,11,2,2,2,56,648,21833,4490,1100,2,80,0,4,14,10,9,1,8,3,5,4,1,4,0
1,1291,2,7,1,35,2,1,2,1,6,3,1,3,66,735,6020,3506,1400,0,80,1,0,4,3,2,2,2,3,3,3,1,4,0
1,1292,2,7,0,42,2,4,4,1,7,4,2,2,78,603,5628,2372,1600,0,80,1,6,18,1,0,0,0,2,2,3,1,4,0
1,1293,3,8,0,43,1,4,3,1,4,2,3,4,56,531,20364,10231,1400,0,80,0,3,23,21,7,15,17,4,3,4,1,4,0
1,1294,2,5,0,36,1,4,2,1,2,3,2,2,53,429,2323,5410,1100,0,80,1,9,18,16,14,5,12,3,2,3,1,4,0
1,1295,2,1,0,44,2,3,4,1,15,3,3,4,73,621,14075,7978,1100,1,80,0,1,10,10,7,0,5,1,2,3,1,4,1
1,1296,2,3,1,28,2,3,2,2,2,2,1,4,52,193,14222,3867,1200,1,80,1,1,2,2,2,2,2,4,2,3,1,2,0
1,1297,2,3,0,51,1,2,4,2,6,2,1,3,40,968,4257,2838,1400,0,80,0,0,8,7,0,7,7,2,6,2,1,2,0
1,1298,2,5,0,30,1,2,4,0,9,3,2,3,72,879,12858,4695,1800,0,80,1,7,10,8,4,1,7,3,3,3,1,3,0
1,1299,2,3,0,29,3,3,6,1,7,3,1,3,39,806,17285,3339,1300,2,80,1,3,10,7,7,7,7,2,2,3,1,1,1
1,1301,2,7,1,28,1,3,6,1,1,3,1,1,84,640,4732,2080,1100,0,80,0,2,5,3,2,1,2,4,2,2,1,2,0
1,1303,2,7,0,25,1,3,4,1,1,3,1,2,40,266,18830,2096,1800,0,80,0,1,2,2,2,2,1,4,3,2,1,4,0
1,1304,3,8,1,32,2,3,4,1,8,4,2,4,56,604,11693,6209,1500,2,80,0,1,10,10,7,0,8,3,4,4,1,3,0
1,1306,2,4,0,45,1,3,4,2,25,3,5,2,83,364,13035,18061,2200,0,80,0,3,22,0,0,0,0,2,4,3,2,3,0
1,1307,2,4,0,39,3,4,4,1,13,2,4,2,94,412,17334,17123,1300,2,80,1,6,21,19,9,15,2,3,4,3,1,4,0
1,1308,2,7,1,58,3,4,2,1,23,3,1,3,88,848,26076,2372,1200,2,80,0,1,2,2,2,2,2,1,3,3,1,4,0
1,1309,2,3,1,32,2,2,2,1,7,3,2,3,79,1089,22845,4883,1800,1,80,0,1,10,10,4,1,1,4,3,3,1,1,1
1,1310,2,7,1,39,1,3,4,1,23,3,1,1,93,360,22154,3904,1300,0,80,0,0,6,5,2,0,3,3,2,3,1,1,1
1,1311,2,3,0,30,2,3,6,1,6,2,2,4,48,1138,23631,4627,1200,1,80,0,0,10,9,2,6,7,1,6,3,1,1,0
1,1312,2,1,0,36,2,4,6,1,10,3,3,3,63,325,5747,7094,1200,0,80,0,3,10,7,7,1,7,4,0,3,1,1,0
1,1314,1,1,0,46,1,2,2,1,1,3,1,1,44,991,22957,3423,1200,0,80,0,6,10,7,6,5,7,4,3,4,1,3,0
1,1315,2,3,0,28,2,3,2,0,1,1,2,4,55,1476,16392,6674,1100,3,80,0,0,10,9,8,7,5,3,6,3,1,1,0
1,1317,2,6,0,50,2,3,2,1,28,3,4,1,43,1322,22422,16880,1100,0,80,1,4,25,3,2,1,2,4,2,3,1,2,0
1,1318,3,8,1,40,1,4,3,1,25,2,3,2,57,299,17235,9094,1200,0,80,1,2,9,5,4,1,0,4,2,3,1,3,1
1,1319,3,8,1,52,1,3,2,1,5,3,3,2,64,1030,21534,8446,1900,0,80,1,9,10,8,7,7,7,2,2,2,1,3,1
1,1321,2,4,0,30,2,4,4,1,17,3,3,1,95,634,25927,11916,2300,2,80,1,1,9,9,1,0,8,2,2,3,2,4,0
1,1322,2,5,1,39,1,2,2,1,18,3,2,3,32,524,13352,4534,1100,0,80,0,0,9,8,7,1,7,1,6,3,1,1,0
1,1324,3,8,0,31,3,4,2,0,2,3,3,3,57,587,8935,9852,1900,1,80,1,1,10,10,8,9,6,4,5,2,1,1,0
